-2.993562689008541153e-02
-1.912515475218711514e-01
2.372196328170403934e-01
1.545476820220249015e-01
2.959547422731967012e-02
1.964620889095035905e-01
-1.030843651080274592e-01
-2.076640876812032022e-01
3.030431115621690097e-01
-3.114889151613932650e-01
2.389795579844886941e-01
-4.989558662078374951e-02
2.626703701787176382e-01
-1.061275460629268891e-01
8.287304138567008760e-02
9.686783275789133396e-02
1.527140076884256903e-01
1.462458891544966000e-01
-1.515913897392685561e-01
-4.244871564440043377e-02
3.822080201274745404e-02
7.388486949441090690e-02
-6.285410649964906504e-02
-9.377486758194265165e-03
8.948157440550681685e-02
-9.344542005687328512e-02
1.519029703139916088e-01
-2.340674003042864382e-01
2.934733662127514062e-02
-2.237173937110943367e-01
-2.584833176220983075e-01
2.676308267106700667e-01
9.268802850396415383e-02
4.689013868841739041e-02
-1.260814172591136484e-01
-1.807118094143763676e-01
-1.293434676527240867e-01
2.738389346181275760e-02
-1.857470338545191280e-01
-1.544857089082387613e-01
1.379258454704374200e-02
-8.819636767658137200e-03
-9.844476632339617395e-02
-1.485389770021880163e-01
-1.926205734205690967e-01
2.710670658303246383e-01
1.957574398145396077e-01
5.857296642055202784e-02
1.342337959841738981e-01
-7.675975827470320201e-02
1.654847777920654683e-01
1.165295238566294994e-01
-4.355164090121385612e-02
1.661126697213816672e-01
1.493878637158459755e-01
2.607765622162909191e-01
1.958457356926372739e-01
-4.549092886047880618e-02
-4.452109547999445055e-02
9.472711240742764938e-02
-1.635187614474160056e-01
-1.959735555612846791e-01
-3.000558601639763956e-01
-1.575107580343557689e-01
