4.928798196712062818e-02,-2.292041365259406827e-01,-1.942417332393238036e-02,7.611049559129189068e-02,1.879598536985292723e-01,-9.085842461718653118e-02,-1.573595413440608271e-01,-2.384440317265882486e-02,1.984503309035385021e-01,-1.044716914965840293e-01,-2.051232299272916781e-01,4.392916092175652015e-02,6.559903827940131993e-02,1.347262915035088715e-01,-9.547636161323631854e-02,1.767786117006047153e-01,1.275384527553495295e-01,-5.564687565941477121e-02,3.756091858588758714e-02,1.564113815487118420e-01,-1.167667713861565981e-01,-4.508235697593953456e-02,8.186839543826961163e-02,-4.158068017290975082e-02,1.061189494844090586e-01,-7.763409654361118351e-02,-1.419626783419592198e-01,1.871893599789104523e-01,7.908222228922165420e-02,1.432540364524180765e-01,-2.323934892839333785e-02,2.052552119957392895e-01,3.310633363985868854e-02,1.661270671568085000e-01,-2.453415107078867063e-03,-1.831676382478223397e-01,2.295350973943578732e-02,-6.733748663782382349e-02,-2.207626380239008715e-02,-1.484940903228631481e-01,-6.433730905488933838e-02,2.035367371647589241e-01,1.410897590123664225e-01,-5.771651323227029035e-02,-1.912335988254151853e-02,-3.523991573429599566e-02,2.112426733432522519e-01,-6.129357053071858574e-02,-8.551052444012688381e-02,-1.014111637609880212e-01,1.242995348799327132e-01,2.167333366530226346e-01,4.197760524205387811e-02,1.068368398828851568e-01,-6.595163910412402131e-02,7.202149397143312037e-02,1.855615111312430843e-01,-2.302767197467635030e-01,-1.662379128084439661e-01,1.000212535861107893e-01,1.084569630206441287e-01,-1.127614779014411289e-01,1.893332118260922514e-01,1.642991844686323144e-01
5.795515956453078238e-02,-7.112741656261717393e-02,-2.010463628453633134e-01,-1.917123655225788648e-02,2.134336001412765194e-01,-6.032060335052733500e-03,-2.262202764993339558e-03,1.225569928413550586e-01,7.585690993264229513e-03,-1.621975370060633748e-01,6.079911792944454885e-02,-1.093326386940208089e-01,-1.233299246401263621e-01,1.804572315624132506e-02,-1.481644517688422424e-01,5.760771973175773247e-02,9.093184521980451906e-02,-8.561612585844835532e-02,1.613099387817748184e-02,-3.630781300106324799e-02,-7.030572046794907048e-02,1.015615887975635234e-01,6.736944312100671961e-02,1.276275203626781873e-01,2.734292243944547521e-02,-1.642979093719056927e-01,-9.156520561875883951e-03,1.704018452569971628e-02,3.907516608836290178e-02,-1.529417121236796295e-01,2.119348892222464864e-01,6.602336865586976022e-02,1.493434883575259220e-01,1.302999203761250578e-02,-9.516354367358273447e-03,8.632311761791257310e-02,1.779791007713594775e-01,-2.354953829638802842e-01,7.806290824084551050e-02,7.622417403213915810e-02,-1.110712003485634647e-01,-1.017170363370681618e-01,-1.264779291916175441e-01,1.249024397512096124e-01,-5.234326172998350103e-03,2.117672160835901984e-01,-5.659293127327560263e-02,-1.511726395377792909e-01,-1.349633126796518645e-01,1.187014498437699017e-01,8.364802520436996625e-02,3.507596837791460836e-02,1.913384737416238823e-01,1.056658906825638927e-01,-6.608402619234415853e-02,1.194363348355945292e-01,-1.842969675760348647e-01,-1.880859860553367735e-01,1.754431724879118026e-01,-1.209752307159543822e-01,-1.440800355364104356e-02,1.325771173086606469e-01,-1.820473020642260631e-01,3.884562912122628553e-02
4.173609412598824897e-02,1.466025347802698553e-01,-4.688192721908390065e-02,-2.339764861357466197e-01,-1.631989860818747196e-01,-5.434504752989696014e-02,-1.203940664069191452e-01,3.125653494095907009e-02,2.040943570488007452e-02,-1.321964726279810098e-01,-1.068150983235965565e-02,-1.788760923914252399e-01,1.165175904163387177e-01,-1.165702507102403113e-01,7.733855664041213059e-03,-1.056441321474693301e-01,7.065172232764821425e-02,9.965282973087885576e-02,1.302305477235289333e-01,-9.943497269246009962e-02,2.433175881548195196e-01,-2.242194186907975340e-01,2.089365863590424421e-01,-1.267450576392740169e-01,2.799306042524490334e-01,-1.306960910880992366e-01,3.664635670783823306e-03,3.994594575350780136e-02,1.778161593318621225e-01,5.056740443150849890e-02,1.074891128519910449e-01,-8.504435432276366558e-02,1.346032904533588093e-01,9.249386207064434762e-02,1.814212158286861720e-01,2.070522856339525875e-01,6.623980396454032249e-02,8.077663742482597831e-02,9.645306385857570219e-02,1.161810323725148975e-01,-1.362342964426311309e-01,-5.663991591621187621e-02,-9.630920977344904765e-02,-1.246908813797641402e-01,-1.696304898713635601e-01,-4.739406396212291622e-02,8.623594152152055936e-02,-7.580769468720092996e-02,-4.515100328713764211e-02,1.889660536478497133e-01,1.119343893696122666e-01,-2.252186982736252840e-01,1.266090295712688496e-01,-1.563800806678329047e-01,-1.662951389020045634e-01,1.300412773265924582e-01,2.301262512264631854e-01,1.068333411594869775e-01,2.229130450432690591e-01,-1.364071086353526030e-01,-6.022598867584916249e-02,-2.094412521169891975e-02,-2.022362458560830745e-01,-1.937963979863524255e-01
-2.434801422653488229e-02,1.471098593282687550e-01,-1.304345841384971783e-01,-4.861630687181543731e-02,1.523836445252766958e-01,-6.478717753096017995e-02,-1.415504409889852544e-01,-8.328241761582417038e-03,-2.003761086424810378e-01,8.747900894686133633e-02,8.172450784397945756e-02,5.160359037860298877e-03,-5.900497245815405911e-02,4.015902688373896440e-02,1.569711258690250355e-01,-1.080785956787915364e-01,-1.391634385690298514e-01,7.405854010308553399e-03,-1.100993961554133094e-01,-1.188002914268728588e-01,5.181885057932097971e-02,-6.441211505228630618e-02,1.908902850023772579e-01,1.878341157332617528e-01,-7.897417109942123092e-02,1.563589611504192511e-01,-9.232811958392025953e-02,-8.411918228786985363e-02,-9.131518093836658856e-02,9.012020785676966295e-02,1.840041071195103461e-01,-2.142281176471267645e-01,-1.063312095695073678e-01,-2.206344119130433934e-01,1.252713206640417853e-01,2.151471893821280679e-01,-1.425852261832266099e-01,-3.153551677923011227e-03,5.488405264989199700e-02,-1.276466316421135949e-01,-1.309747130898513967e-01,-5.459692256756831091e-02,-1.667809193171424231e-01,-4.541265428460836834e-02,-7.391357955893129716e-02,1.047848306354029480e-01,1.617471236610645846e-01,1.756225785255994404e-02,-3.386783222272825560e-03,1.719407157764744065e-01,3.236086172288786533e-02,-1.327947560586651421e-01,-1.009538682863170694e-01,3.339195939371803618e-02,2.012887563422320059e-01,4.056050508221001327e-02,-6.205879052839377921e-03,-2.236446715850768929e-01,1.462553157580289420e-01,1.421767636352033737e-01,6.934787597178919405e-02,-1.819320929305364987e-01,-1.200608366009686123e-01,-3.725098976530857951e-03
1.481145308082096601e-01,4.965541517101829810e-02,8.420578402503965665e-03,2.117172811282308775e-01,8.236705903493540815e-02,-1.967764514064699599e-01,1.397323561959194493e-01,9.323966221068429039e-02,-2.485284350879810589e-01,-2.572399516089217686e-01,3.087812446771482852e-02,1.323806319472638771e-01,1.923577057556363490e-01,1.525900273844910671e-01,1.598481575417390332e-01,1.985687981243494382e-01,2.268813871048532549e-01,-1.384856007337495754e-01,-1.490492983566490612e-02,1.244868077441138310e-01,2.090998344405494980e-01,-1.972825462917875833e-02,-7.789349925117236562e-02,3.979453252441655697e-05,-1.803701940608390397e-01,-2.093830472140606747e-01,1.187651939583187766e-01,1.974767551633215268e-01,-1.979559309023085911e-01,3.050138432465693272e-02,-5.546310049595581937e-02,6.055519166192530750e-02,-1.380265507132862404e-02,1.109265227970940987e-01,1.827459262533900897e-01,-1.261514083048322910e-01,-1.562862633498282583e-01,-2.544219828945982753e-01,-4.585004783031570996e-02,1.336477081786834886e-01,-1.517932251545451583e-01,-1.031378283565010656e-01,-2.001552085340893572e-01,-1.442138923286886698e-01,5.959140947499620006e-02,-5.337346690491781565e-02,-6.842312710778739385e-03,3.404418802712834424e-02,1.650272456646984798e-01,2.191947068856011926e-01,-1.244315583806755582e-01,2.216827372141954855e-01,8.243701729660708744e-02,-1.899228571956150247e-01,1.616295401750165311e-02,-9.271696043295889200e-02,-2.391330302794159313e-01,7.249128843906299524e-02,1.278922809292925011e-01,-8.778114630204798818e-02,-1.092175621487501969e-01,1.365141224142025211e-01,-1.361587667553055547e-01,-5.445486109154197563e-02
-1.500746822282265081e-01,9.525692088236917265e-02,1.624331754141413731e-01,1.159219296690932599e-01,1.193394779575353420e-01,1.235923662275421192e-01,-1.646348750918385784e-01,1.084724563481295062e-01,9.079982479792296501e-02,7.199352497572726606e-02,1.425377972883890010e-01,9.373503857364549885e-02,2.034386946551940412e-01,-4.397595066771839423e-02,1.617340475508979580e-01,1.363763923807891909e-01,1.292193358049029406e-01,-9.273203770297551440e-02,9.497479733011926495e-02,-1.337074351690634502e-02,-1.437596504496996552e-01,-7.224537311267577311e-02,-7.166837760561350912e-02,-2.239186838814299363e-01,-2.772051316429640089e-01,-7.717131088747693213e-02,-6.088309043134829124e-03,4.398647754462142040e-02,1.707171747088950808e-01,-3.793127198859994054e-02,1.185057829397443974e-01,-2.674231991877819986e-02,-2.019506061054810730e-01,-1.347850253136816390e-01,-1.366524333699012383e-01,-1.006527620664435241e-01,5.316245827110939459e-02,1.106847936920782316e-01,-4.797366011551133791e-02,-1.300099552642524359e-01,-8.008387808006352249e-02,-3.615326196809578313e-02,-1.265983171305924970e-01,-2.347629094420411455e-02,-1.653149556049938740e-01,1.691612958605310246e-01,-1.857241242842202766e-01,-1.654525592445537652e-01,4.934532818417883271e-02,2.383689882864214460e-01,1.311808812701762972e-01,-6.488750210914942529e-02,1.792824666411380885e-01,-2.151835405821726499e-01,-2.783208348385973405e-02,1.575706747662123652e-01,-3.157848397048962918e-01,-6.382775300311815947e-02,-1.839652741303488270e-01,1.396042466591667086e-01,9.102601753418429475e-02,-2.262521330072076176e-01,-7.875474347480748705e-02,1.375885904282711514e-01
-7.427942638930067065e-02,-9.992415341828618514e-02,5.151176132554706466e-02,-2.600617028930090474e-02,3.097743880940034486e-02,1.628087929828924418e-01,-7.207828010157024679e-02,-1.347837186044876200e-02,-1.108017406830070078e-01,1.850985264106416173e-01,1.375030013692340458e-01,2.182245001245427252e-01,-4.001228309964439955e-02,-1.898157001718752124e-01,1.288539721155759210e-01,4.055950617740443354e-02,2.412201550056693455e-01,-2.083628099476454443e-01,-3.296190702389585787e-03,1.456107376959629718e-02,-7.211419633233917548e-02,-5.476829946264126503e-02,2.114650611368203703e-01,-1.840346670347125513e-01,7.910840400029822694e-02,-1.197739672807032613e-01,-5.783767522394825389e-02,-1.746868710154379223e-01,1.166412631905448666e-01,-2.089256420406556541e-02,1.284003544889056880e-01,-1.394688060394529971e-01,9.802216775255990361e-03,1.435757344183679896e-01,-7.466250041169079921e-02,2.211892216819247581e-01,1.269197441660650238e-01,2.032460452101520487e-01,-1.054351495553854934e-01,1.955117452743800055e-01,-4.931525785719512861e-02,-5.491867502152214010e-03,7.278310753575407965e-02,-1.270067007527707625e-01,-1.445225122918573080e-01,1.577751833757059519e-01,2.119916562471029498e-01,5.279814933599352028e-02,1.852075969393592592e-01,1.880312393253613101e-01,8.528456033250038371e-02,-1.354931033365873450e-01,-2.108307534851081022e-01,1.689925881429874726e-03,-1.266397027300318959e-02,5.906899325976525117e-02,-2.916473627509907560e-02,-1.838108080491925034e-01,-1.477157749341206638e-01,-7.810221175558917928e-02,-1.376286674552885947e-01,-1.607719032445267260e-01,-8.343170895689198951e-02,2.166033885284730509e-01
-1.472158425345268355e-02,1.165508010865752564e-01,-1.357934891924967580e-01,9.419458711450785782e-02,1.127796265067952941e-01,-5.453892951462595978e-02,-1.769888663879288782e-01,1.129765274900072503e-01,4.214260828326256425e-02,8.671036828243290639e-02,-2.203178563482997010e-01,1.676781183510500095e-01,8.471754016162383327e-02,-6.294469490852082350e-02,-1.599325857233599713e-01,-1.397713164071416880e-01,9.844306217900911093e-02,-1.379608609729268132e-01,2.475057401579451311e-01,7.545796157005152383e-02,3.111593152689099209e-02,-1.364747792254962511e-01,9.725882735500719634e-02,1.058269885759121343e-01,-1.396881311693911332e-01,-2.064474887319768179e-02,1.206341774687067631e-01,7.203068213625551941e-02,-1.158699216809871632e-02,8.949555022386432301e-02,5.038614590523873837e-02,1.979771307962688021e-01,-2.059667107925119700e-01,-1.191515663457489993e-01,2.696894021300800040e-02,2.115603451478654529e-01,4.614957136818091665e-02,1.359746034597177598e-02,6.288542972438468381e-02,1.154413029110038652e-01,1.735980186474699871e-01,-1.220434706340739334e-01,-1.911875170353918851e-01,-1.545305572681257289e-01,4.997750919452331048e-02,9.752706377536807247e-02,-4.392479714394339346e-02,4.152659274062851791e-02,1.004263345929300999e-01,1.541191344944070618e-01,-7.808872845570401233e-02,-3.399663626564092961e-02,5.755476013519571221e-02,1.475226092743136819e-01,1.791351786423797665e-01,-7.215376441497045601e-02,-1.376453999586899346e-01,-1.565075491198638646e-01,-8.904232287596153261e-02,-1.157996501115766547e-01,-1.471633264685421882e-01,-1.679763004139607843e-02,-2.026552353283558594e-01,7.438694166645512529e-02
1.498183412272326709e-01,1.918770947144818884e-01,1.006271973733294245e-01,1.870156019890165111e-01,-1.727607460208945289e-01,2.131177416410179673e-02,5.529769638883511723e-02,9.362704706474582472e-02,-1.031223392245193826e-01,2.125394214838749463e-01,1.261176904937725933e-02,3.943400465112067294e-02,3.087694363541700765e-02,-3.297170540432376590e-02,1.714429604556504672e-01,1.937893017541000573e-01,1.072474226474261494e-01,-1.225619434212914943e-01,4.974107325660640649e-02,1.559860861306461115e-02,-1.815410132077980299e-01,5.219006073479996732e-02,2.086383475604043913e-01,1.035157457203695758e-01,7.712667623277769113e-02,-1.948524942242279567e-01,-1.984254223364545766e-01,-8.859479949550154443e-02,-7.337028111770947658e-02,2.107702187316957410e-01,-1.509575402777690034e-01,1.686955550741398302e-01,1.933906041237220819e-01,1.791111913908512709e-01,-1.553189336288769151e-01,-2.074347448830961838e-01,1.113320844798361825e-01,-1.151712410485567079e-01,1.164757219890571321e-01,1.454280956418860793e-01,4.089396350569180633e-02,-1.441177996433503326e-02,-1.299436488607135232e-01,1.826739052720470213e-01,-1.237231930089528614e-01,4.222424229512778369e-03,-9.172127663495831598e-03,-2.016256869175226951e-01,-1.716774714558343407e-01,-8.437691702714096575e-02,-1.323493501894517088e-01,-2.009291046524450397e-01,1.571761129185353933e-01,1.099573939283784857e-01,4.671630295513490294e-02,2.216915198473883297e-01,1.070702730667727059e-01,1.111991247766495050e-01,-9.510149704724979447e-02,1.124464545934528714e-01,-1.134973149705756634e-01,-4.901677949611017715e-02,-7.664751985162979175e-02,-6.817557606783054835e-02
5.999444707778503472e-02,-1.238269477938658131e-01,-1.308710308121265042e-01,-1.533897351099779149e-01,1.254287039325328312e-01,1.028520709169791353e-01,1.564421727371716753e-01,1.803608717270608133e-02,8.155243615369753285e-02,-1.352889773046432043e-01,-2.908161400258634788e-01,-1.219046511660375337e-01,3.329387689596375460e-02,-6.133789556016775585e-02,2.664298093454191621e-02,1.238675940946303983e-01,8.189664969671616584e-03,1.506432370924918052e-01,-2.224002670064911813e-01,1.179713166043425687e-01,1.412156307772346742e-01,-1.999117500478347353e-01,3.524727141556504434e-02,2.293015205448329097e-01,5.667690247740692078e-02,-7.780968288689349421e-02,-2.198431590646190148e-01,1.938264311288016295e-01,4.853316693841544516e-02,4.934092606609993825e-02,1.485333027428696606e-01,9.095240521502842568e-02,-1.886995393182032688e-01,-1.602019336732382615e-01,1.620659191347662842e-01,-1.064196501478443108e-01,-1.733769382198729891e-01,-1.437987693730820860e-01,7.909127739703063209e-02,1.598374161900511237e-01,1.088495277158040009e-01,-4.926910601768563075e-02,-2.456965036936867575e-01,-1.396106363768473968e-01,-8.308748115244342369e-02,-2.083076039688527559e-01,-2.179189809378870857e-01,2.069941444882685867e-03,1.747697000688242797e-01,1.468650807738791086e-01,-1.554383641498689461e-01,1.458756152805326667e-01,-1.833864206729987067e-01,2.504994680116786054e-01,8.588243543891897758e-02,1.835864005788238607e-01,-1.973986024234529457e-01,5.969732811144790041e-02,1.916365595577344261e-01,3.775744698590177695e-02,1.028381071263591712e-01,7.240126773567288898e-02,-3.693286693828888578e-02,-3.094481832664605983e-02
